代码,公告,支付金额(元)
300707.SZ,2019/2/1,"10,006,412.00"
300625.SZ,2019/2/1,"3,445,700.00"
300617.SZ,2019/2/1,"50,498,174.11"
300608.SZ,2019/2/1,"3,997,624.96"
300582.SZ,2019/2/1,"56,127,179.80"
300469.SZ,2019/2/1,"14,997,799.42"
300459.SZ,2019/2/1,"49,655,794.55"
300448.SZ,2019/2/1,"39,989,292.82"
300440.SZ,2019/2/1,"30,071,673.00"
300438.SZ,2019/2/1,
300416.SZ,2019/2/1,"13,956,558.09"
300415.SZ,2019/2/1,"33,713,310.21"
300393.SZ,2019/2/1,"99,604,690.29"
300373.SZ,2019/2/1,"4,999,519.00"
300366.SZ,2019/2/1,"6,433,000.00"
300360.SZ,2019/2/1,"708,459.00"
300347.SZ,2019/2/1,"309,972,550.20"
300346.SZ,2019/2/1,"67,611,708.91"
300339.SZ,2019/2/1,"162,744,801.00"
300305.SZ,2019/2/1,"17,000,000.00"
300297.SZ,2019/2/1,
300296.SZ,2019/2/1,"147,701,565.44"
300294.SZ,2019/2/1,"144,002,038.58"
300286.SZ,2019/2/1,"40,353,929.89"
300279.SZ,2019/2/1,"9,998,624.00"
300236.SZ,2019/2/1,"39,986,206.90"
300234.SZ,2019/2/1,"6,707,343.00"
300231.SZ,2019/2/1,"13,054,010.90"
300221.SZ,2019/2/1,"15,465,686.99"
300213.SZ,2019/2/1,"31,522,509.02"
300209.SZ,2019/2/1,"93,818,594.24"
300207.SZ,2019/2/1,
300203.SZ,2019/2/1,"161,972,758.79"
300196.SZ,2019/2/1,"57,574,675.35"
300195.SZ,2019/2/1,"115,113,619.61"
300184.SZ,2019/2/1,
300168.SZ,2019/2/1,"29,984,265.25"
300151.SZ,2019/2/1,
300138.SZ,2019/2/1,"9,822,431.54"
300119.SZ,2019/2/1,"22,994,111.28"
300113.SZ,2019/2/1,"112,027,889.45"
300113.SZ,2019/2/1,"140,306,202.71"
300095.SZ,2019/2/1,"41,045,985.61"
300081.SZ,2019/2/1,"21,044,502.94"
300054.SZ,2019/2/1,"242,736,999.20"
300039.SZ,2019/2/1,
002900.SZ,2019/2/1,"8,353,852.34"
002858.SZ,2019/2/1,"311,910.00"
002845.SZ,2019/2/1,"9,997,115.00"
002833.SZ,2019/2/1,"29,190,409.54"
002820.SZ,2019/2/1,"26,009,979.64"
002791.SZ,2019/2/1,
002712.SZ,2019/2/1,"6,842,861.30"
002661.SZ,2019/2/1,"19,011,260.22"
002609.SZ,2019/2/1,"249,946,842.82"
002589.SZ,2019/2/1,
002572.SZ,2019/2/1,"202,178,530.09"
002567.SZ,2019/2/1,"37,041,997.45"
002548.SZ,2019/2/1,"104,545,211.21"
002519.SZ,2019/2/1,"32,802,206.33"
002516.SZ,2019/2/1,"91,900,760.06"
002515.SZ,2019/2/1,"129,280,111.22"
002515.SZ,2019/2/1,"136,970,230.78"
002455.SZ,2019/2/1,"61,702,980.30"
002444.SZ,2019/2/1,"99,992,601.17"
002422.SZ,2019/2/1,"29,194,203.17"
002381.SZ,2019/2/1,"101,981,697.04"
002375.SZ,2019/2/1,"72,184,078.80"
002369.SZ,2019/2/1,"12,256,105.09"
002367.SZ,2019/2/1,"29,691,098.22"
002347.SZ,2019/2/1,"5,998,351.00"
002312.SZ,2019/2/1,"39,947,297.35"
002301.SZ,2019/2/1,"106,441,869.58"
002241.SZ,2019/2/1,"356,826,900.00"
002240.SZ,2019/2/1,"37,037,900.00"
002191.SZ,2019/2/1,"230,222,172.45"
002179.SZ,2019/2/1,
002145.SZ,2019/2/1,
002111.SZ,2019/2/1,"42,554,279.30"
002099.SZ,2019/2/1,"301,511,513.90"
002085.SZ,2019/2/1,"66,733,263.06"
002084.SZ,2019/2/1,"43,705,501.11"
002083.SZ,2019/2/1,"78,252,500.00"
002044.SZ,2019/2/1,"97,429,322.00"
002043.SZ,2019/2/1,"169,728,300.00"
002032.SZ,2019/2/1,
002027.SZ,2019/2/1,"1,100,167,500.00"
002024.SZ,2019/2/1,"49,248,500.00"
002014.SZ,2019/2/1,"29,294,010.10"
002004.SZ,2019/2/1,"270,386,052.28"
000975.SZ,2019/2/1,"218,818,077.30"
000960.SZ,2019/2/1,"69,091,952.21"
000903.SZ,2019/2/1,"79,434,802.48"
000861.SZ,2019/2/1,
000688.SZ,2019/2/1,"147,940,402.00"
000672.SZ,2019/2/1,"174,010,797.50"
000056.SZ,2019/2/1,"4,999,400.00"
603586.SH,2019/1/31,"62,620,490.00"
600705.SH,2019/1/31,"12,007,800.64"
600285.SH,2019/1/31,"47,884,129.23"
600185.SH,2019/1/31,"215,163,735.82"
300612.SZ,2019/1/31,"48,875,219.48"
300440.SZ,2019/1/31,"28,749,773.00"
300415.SZ,2019/1/31,"29,440,271.25"
300024.SZ,2019/1/31,"139,974,473.50"
300005.SZ,2019/1/31,"20,960,654.58"
002900.SZ,2019/1/31,"5,686,149.34"
002555.SZ,2019/1/31,
002457.SZ,2019/1/31,"26,214,957.52"
002042.SZ,2019/1/31,"256,534,676.98"
000998.SZ,2019/1/31,"175,845,668.75"
000889.SZ,2019/1/31,
000683.SZ,2019/1/31,"440,798,900.00"
603179.SH,2019/1/30,"59,991,247.68"
601636.SH,2019/1/30,"200,324,500.00"
600787.SH,2019/1/30,"3,560,958.98"
600673.SH,2019/1/30,"20,762,514.94"
600351.SH,2019/1/30,"113,018,411.33"
300400.SZ,2019/1/30,"6,484,789.00"
300115.SZ,2019/1/30,"35,551,816.26"
002455.SZ,2019/1/30,"53,525,828.34"
000056.SZ,2019/1/30,"671,900.00"
600200.SH,2019/1/29,
600173.SH,2019/1/29,"109,996,490.76"
300366.SZ,2019/1/29,
300237.SZ,2019/1/29,"19,949,600.00"
002791.SZ,2019/1/29,
002601.SZ,2019/1/29,"750,108,799.73"
002413.SZ,2019/1/29,"65,679,669.87"
002345.SZ,2019/1/29,"100,553,617.00"
002179.SZ,2019/1/29,
002123.SZ,2019/1/29,"65,564,873.68"
300625.SZ,2019/1/28,
300400.SZ,2019/1/28,
300137.SZ,2019/1/28,"44,545,572.77"
603688.SH,2019/1/26,
603003.SH,2019/1/26,"61,938,213.89"
601966.SH,2019/1/26,"3,440,489.00"
601225.SH,2019/1/26,"1,596,585,370.37"
600873.SH,2019/1/26,
002909.SZ,2019/1/26,"22,885,093.40"
002206.SZ,2019/1/26,"99,930,072.84"
002035.SZ,2019/1/26,"199,939,270.00"
603011.SH,2019/1/25,"47,368,049.70"
601388.SH,2019/1/25,"30,995,422.63"
300617.SZ,2019/1/25,"50,498,174.11"
002364.SZ,2019/1/25,"149,974,597.30"
002132.SZ,2019/1/25,"36,133,196.14"
000034.SZ,2019/1/25,"6,837,911.78"
603808.SH,2019/1/24,"54,082,539.54"
603180.SH,2019/1/24,"37,737,930.00"
601966.SH,2019/1/24,
601901.SH,2019/1/24,"56,554,293.07"
300617.SZ,2019/1/24,"27,454,165.67"
300373.SZ,2019/1/24,"4,999,519.00"
002884.SZ,2019/1/24,"75,005,232.53"
002457.SZ,2019/1/24,"7,594,622.52"
002435.SZ,2019/1/24,"74,901,663.75"
002375.SZ,2019/1/24,"11,191,293.77"
002312.SZ,2019/1/24,"1,313,280.00"
002035.SZ,2019/1/24,"160,710,620.62"
000688.SZ,2019/1/24,"131,800,733.32"
603828.SH,2019/1/23,"37,533,668.33"
603508.SH,2019/1/23,"99,135,396.86"
603129.SH,2019/1/23,"1,341,556.00"
600641.SH,2019/1/23,"186,174,625.24"
600557.SH,2019/1/23,"199,315,751.66"
300707.SZ,2019/1/23,"501,300.00"
300497.SZ,2019/1/23,"42,082,287.10"
002537.SZ,2019/1/23,"393,365,756.19"
002369.SZ,2019/1/23,"12,256,105.09"
000034.SZ,2019/1/23,
603879.SH,2019/1/22,"14,931,635.03"
603716.SH,2019/1/22,"39,999,074.92"
600577.SH,2019/1/22,"112,470,197.60"
600297.SH,2019/1/22,"208,113,744.60"
300179.SZ,2019/1/22,"20,246,648.40"
300119.SZ,2019/1/22,"5,179,171.60"
002900.SZ,2019/1/22,
002457.SZ,2019/1/22,
002375.SZ,2019/1/22,
002327.SZ,2019/1/22,
000683.SZ,2019/1/22,"350,395,200.00"
300190.SZ,2019/1/21,"155,405,878.11"
002084.SZ,2019/1/21,"23,902,930.28"
603779.SH,2019/1/19,"834,268.00"
603586.SH,2019/1/19,"35,823,621.42"
600572.SH,2019/1/19,"486,120,863.09"
600522.SH,2019/1/19,"365,389,620.88"
600468.SH,2019/1/19,"91,040,954.73"
600143.SH,2019/1/19,"270,877,414.12"
002422.SZ,2019/1/19,"3,713,486.73"
002032.SZ,2019/1/19,
000903.SZ,2019/1/19,"52,317,161.84"
000876.SZ,2019/1/19,"335,444,064.74"
000861.SZ,2019/1/19,"183,969,716.00"
000821.SZ,2019/1/19,"118,115,456.59"
603278.SH,2019/1/18,"5,562,271.44"
603011.SH,2019/1/18,"21,900,321.81"
600681.SH,2019/1/18,"6,206,331.00"
300609.SZ,2019/1/18,"29,286,283.58"
300041.SZ,2019/1/18,"27,917,437.00"
002074.SZ,2019/1/18,"199,966,912.21"
000159.SZ,2019/1/18,"1,857,440.59"
603188.SH,2019/1/17,"53,665,517.29"
603167.SH,2019/1/17,"2,483,104.00"
603018.SH,2019/1/17,"4,627,659.08"
603003.SH,2019/1/17,"28,735,738.09"
600633.SH,2019/1/17,"307,662,700.00"
600551.SH,2019/1/17,"47,469,619.19"
600482.SH,2019/1/17,"7,523,318.00"
600273.SH,2019/1/17,"6,222,195.50"
600197.SH,2019/1/17,
300360.SZ,2019/1/17,
300017.SZ,2019/1/17,"65,005,110.61"
002611.SZ,2019/1/17,"136,931,300.00"
002132.SZ,2019/1/17,"36,133,196.14"
000861.SZ,2019/1/17,"183,969,716.00"
603819.SH,2019/1/16,"1,173,161.24"
601558.SH,2019/1/16,"580,000.00"
601311.SH,2019/1/16,"86,900,402.40"
600588.SH,2019/1/16,"469,077,017.85"
600185.SH,2019/1/16,"177,758,787.40"
300611.SZ,2019/1/16,
300363.SZ,2019/1/16,"76,204,794.46"
300234.SZ,2019/1/16,"3,212,224.00"
002593.SZ,2019/1/16,
002027.SZ,2019/1/16,"956,892,200.00"
000718.SZ,2019/1/16,"289,556,920.70"
603828.SH,2019/1/15,"9,811,253.41"
300608.SZ,2019/1/15,"1,821,313.32"
300237.SZ,2019/1/15,
300231.SZ,2019/1/15,"5,200,338.90"
300527.SZ,2019/1/14,
300294.SZ,2019/1/14,"119,412,992.69"
300231.SZ,2019/1/14,
002705.SZ,2019/1/14,"99,992,678.76"
603858.SH,2019/1/12,"230,005,007.41"
603278.SH,2019/1/12,
600400.SH,2019/1/12,"394,895,107.52"
300484.SZ,2019/1/12,"10,064,703.39"
300233.SZ,2019/1/12,"40,001,130.63"
002556.SZ,2019/1/12,"70,487,400.00"
002360.SZ,2019/1/12,"100,056,870.00"
603558.SH,2019/1/11,"99,998,731.16"
601126.SH,2019/1/11,
300665.SZ,2019/1/11,
300363.SZ,2019/1/11,"76,204,794.46"
300159.SZ,2019/1/11,"101,032,030.76"
002884.SZ,2019/1/11,"55,335,459.94"
002820.SZ,2019/1/11,"518,378.00"
002322.SZ,2019/1/11,"7,267,955.00"
002132.SZ,2019/1/11,"3,585,702.00"
002085.SZ,2019/1/11,"29,985,328.72"
603179.SH,2019/1/10,"44,994,758.71"
600804.SH,2019/1/10,"402,455,499.00"
600681.SH,2019/1/10,
600557.SH,2019/1/10,"136,206,654.61"
600410.SH,2019/1/10,"14,997,032.58"
600251.SH,2019/1/10,"1,041,170.00"
600226.SH,2019/1/10,"8,084,182.84"
600185.SH,2019/1/10,"98,346,832.60"
300098.SZ,2019/1/10,"53,014,050.20"
002832.SZ,2019/1/10,"1,364,494.40"
002024.SZ,2019/1/10,
000540.SZ,2019/1/10,
603116.SH,2019/1/9,"1,048,465.00"
600705.SH,2019/1/9,
600588.SH,2019/1/9,"81,678,411.58"
600273.SH,2019/1/9,
600143.SH,2019/1/9,"133,752,006.34"
300119.SZ,2019/1/9,
300081.SZ,2019/1/9,"6,249,192.20"
002712.SZ,2019/1/9,"3,024,600.00"
002312.SZ,2019/1/9,
002020.SZ,2019/1/9,"293,560,800.00"
601567.SH,2019/1/8,"184,955,656.10"
300438.SZ,2019/1/7,
300339.SZ,2019/1/7,"162,744,801.00"
002567.SZ,2019/1/7,"37,041,997.45"
000813.SZ,2019/1/7,"199,999,764.80"
603819.SH,2019/1/5,
603368.SH,2019/1/5,"75,484,969.58"
603011.SH,2019/1/5,"2,056,721.00"
601558.SH,2019/1/5,
600986.SH,2019/1/5,"19,999,451.85"
600588.SH,2019/1/5,
600572.SH,2019/1/5,"328,517,267.73"
600410.SH,2019/1/5,"14,997,032.58"
600400.SH,2019/1/5,"394,895,107.52"
600366.SH,2019/1/5,"4,377,137.00"
600293.SH,2019/1/5,"9,993,556.17"
600251.SH,2019/1/5,
600211.SH,2019/1/5,
300234.SZ,2019/1/5,
300179.SZ,2019/1/5,"20,246,648.40"
300168.SZ,2019/1/5,"3,283,437.60"
300026.SZ,2019/1/5,"104,627,309.70"
300026.SZ,2019/1/5,"101,579,921.48"
002751.SZ,2019/1/5,"14,978,179.00"
002602.SZ,2019/1/5,"807,455,532.18"
002582.SZ,2019/1/5,"42,848,773.20"
002515.SZ,2019/1/5,"92,401,012.10"
002397.SZ,2019/1/5,"39,863,575.23"
002364.SZ,2019/1/5,"91,653,981.40"
002121.SZ,2019/1/5,
000671.SZ,2019/1/5,"28,751,210.53"
000538.SZ,2019/1/5,"3,539,685.00"
603901.SH,2019/1/4,"12,842,287.45"
603879.SH,2019/1/4,"4,891,123.71"
603788.SH,2019/1/4,"3,548,917.74"
603699.SH,2019/1/4,"3,421,384.98"
603667.SH,2019/1/4,"49,532,875.87"
603630.SH,2019/1/4,"25,771,831.47"
603558.SH,2019/1/4,"59,212,342.00"
603520.SH,2019/1/4,
603203.SH,2019/1/4,"1,998,090.78"
603181.SH,2019/1/4,
603179.SH,2019/1/4,"29,999,384.07"
603129.SH,2019/1/4,
603110.SH,2019/1/4,"5,228,570.80"
603018.SH,2019/1/4,
601886.SH,2019/1/4,"82,842,423.47"
601636.SH,2019/1/4,"160,323,000.00"
601388.SH,2019/1/4,"30,995,422.63"
601222.SH,2019/1/4,"99,594,711.64"
601208.SH,2019/1/4,"9,986,156.00"
601137.SH,2019/1/4,"94,016,825.54"
600811.SH,2019/1/4,
600738.SH,2019/1/4,
600641.SH,2019/1/4,"152,848,965.00"
600586.SH,2019/1/4,"3,134,648.00"
600572.SH,2019/1/4,"311,364,563.44"
600522.SH,2019/1/4,"5,651,863.00"
600490.SH,2019/1/4,"77,122,848.26"
600478.SH,2019/1/4,"23,141,074.15"
600392.SH,2019/1/4,"21,438,234.05"
600373.SH,2019/1/4,"8,244,380.22"
600346.SH,2019/1/4,"733,330,885.33"
600300.SH,2019/1/4,"100,006,049.19"
600297.SH,2019/1/4,"208,113,744.60"
600232.SH,2019/1/4,"20,941,018.10"
600226.SH,2019/1/4,
600216.SH,2019/1/4,"29,983,328.00"
600201.SH,2019/1/4,"111,975,645.10"
600185.SH,2019/1/4,"47,684,328.13"
600155.SH,2019/1/4,"155,298,048.35"
600114.SH,2019/1/4,"22,505,361.15"
600055.SH,2019/1/4,
300707.SZ,2019/1/4,
300484.SZ,2019/1/4,"5,336,375.22"
300382.SZ,2019/1/4,"32,000,403.00"
300373.SZ,2019/1/4,
300305.SZ,2019/1/4,"17,000,000.00"
300263.SZ,2019/1/4,
300206.SZ,2019/1/4,"5,119,546.00"
300204.SZ,2019/1/4,"17,385,967.90"
300151.SZ,2019/1/4,
300054.SZ,2019/1/4,"235,123,658.20"
300053.SZ,2019/1/4,"9,781,392.00"
300041.SZ,2019/1/4,"20,126,205.84"
002884.SZ,2019/1/4,"39,564,865.40"
002861.SZ,2019/1/4,"69,699,188.00"
002845.SZ,2019/1/4,"9,997,115.00"
002833.SZ,2019/1/4,"29,190,409.54"
002775.SZ,2019/1/4,"56,545,129.13"
002733.SZ,2019/1/4,
002681.SZ,2019/1/4,"89,229,472.89"
002661.SZ,2019/1/4,"14,295,426.43"
002626.SZ,2019/1/4,
002626.SZ,2019/1/4,"952,435.88"
002624.SZ,2019/1/4,"416,678,107.00"
002611.SZ,2019/1/4,"63,597,500.00"
002572.SZ,2019/1/4,"193,468,106.53"
002568.SZ,2019/1/4,
002562.SZ,2019/1/4,"29,997,182.48"
002537.SZ,2019/1/4,"364,317,880.31"
002488.SZ,2019/1/4,"216,334,625.80"
002485.SZ,2019/1/4,
002479.SZ,2019/1/4,"4,999,039.50"
002439.SZ,2019/1/4,"42,331,106.76"
002408.SZ,2019/1/4,
002405.SZ,2019/1/4,"30,001,482.59"
002369.SZ,2019/1/4,
002308.SZ,2019/1/4,"29,999,484.26"
002229.SZ,2019/1/4,"8,858,611.29"
002197.SZ,2019/1/4,"27,891,403.45"
002194.SZ,2019/1/4,"39,197,729.18"
002139.SZ,2019/1/4,"4,101,632.50"
002123.SZ,2019/1/4,"46,313,182.92"
002111.SZ,2019/1/4,"38,633,155.70"
002089.SZ,2019/1/4,"9,998,502.60"
002050.SZ,2019/1/4,"29,991,134.86"
002047.SZ,2019/1/4,"50,022,345.26"
002044.SZ,2019/1/4,"83,502,495.84"
002043.SZ,2019/1/4,"127,030,400.00"
002043.SZ,2019/1/4,"134,001,000.00"
002042.SZ,2019/1/4,"196,119,024.94"
002032.SZ,2019/1/4,
002014.SZ,2019/1/4,"3,268,569.00"
002002.SZ,2019/1/4,"40,068,985.35"
000998.SZ,2019/1/4,"33,659,550.52"
000976.SZ,2019/1/4,
000887.SZ,2019/1/4,"78,288,682.71"
000863.SZ,2019/1/4,"7,610,889.59"
000718.SZ,2019/1/4,"222,697,399.79"
000688.SZ,2019/1/4,"108,447,394.00"
000159.SZ,2019/1/4,"1,857,440.59"
603979.SH,2019/1/3,"53,754,770.14"
603898.SH,2019/1/3,"67,424,040.18"
603877.SH,2019/1/3,"36,291,405.28"
603858.SH,2019/1/3,"197,380,850.16"
603808.SH,2019/1/3,"42,645,676.42"
603801.SH,2019/1/3,"3,418,620.00"
603776.SH,2019/1/3,"30,631,610.96"
603730.SH,2019/1/3,"162,671,824.75"
603667.SH,2019/1/3,"42,082,475.77"
603586.SH,2019/1/3,"21,527,617.10"
603556.SH,2019/1/3,"32,894,098.55"
603508.SH,2019/1/3,"27,581,205.53"
603385.SH,2019/1/3,
603378.SH,2019/1/3,
603322.SH,2019/1/3,"17,120,000.00"
603319.SH,2019/1/3,"6,279,500.00"
603188.SH,2019/1/3,"53,665,517.29"
603180.SH,2019/1/3,"34,885,156.00"
603158.SH,2019/1/3,"60,577,548.56"
603128.SH,2019/1/3,"70,003,605.00"
603116.SH,2019/1/3,
603058.SH,2019/1/3,"17,127,265.00"
603030.SH,2019/1/3,"54,999,664.20"
603017.SH,2019/1/3,
603011.SH,2019/1/3,
603001.SH,2019/1/3,"67,955,810.38"
601901.SH,2019/1/3,"56,554,293.07"
601901.SH,2019/1/3,"49,835,664.07"
601567.SH,2019/1/3,"174,062,050.34"
601555.SH,2019/1/3,"14,971,267.00"
601311.SH,2019/1/3,"85,003,394.41"
601218.SH,2019/1/3,
601155.SH,2019/1/3,"149,958,962.74"
601008.SH,2019/1/3,"8,889,900.00"
600804.SH,2019/1/3,"402,455,499.00"
600803.SH,2019/1/3,"59,740,670.18"
600797.SH,2019/1/3,"22,885,932.79"
600787.SH,2019/1/3,
600771.SH,2019/1/3,"5,732,818.00"
600718.SH,2019/1/3,"274,632,876.09"
600718.SH,2019/1/3,"292,648,997.09"
600577.SH,2019/1/3,"104,535,662.71"
600557.SH,2019/1/3,"115,003,366.54"
600551.SH,2019/1/3,"7,800,071.04"
600535.SH,2019/1/3,"87,219,073.75"
600499.SH,2019/1/3,"118,363,428.03"
600468.SH,2019/1/3,"63,966,040.33"
600438.SH,2019/1/3,
600398.SH,2019/1/3,"27,282,012.31"
600373.SH,2019/1/3,
600352.SH,2019/1/3,"499,740,558.15"
600337.SH,2019/1/3,"259,850,353.29"
600330.SH,2019/1/3,"56,590,846.12"
600300.SH,2019/1/3,"97,679,479.13"
600285.SH,2019/1/3,"37,981,658.57"
600280.SH,2019/1/3,"18,695,840.40"
600187.SH,2019/1/3,"93,903,188.26"
600173.SH,2019/1/3,"109,996,490.76"
600143.SH,2019/1/3,"41,718,013.15"
300617.SZ,2019/1/3,
300617.SZ,2019/1/3,"2,813,097.00"
300609.SZ,2019/1/3,"4,031,094.63"
300582.SZ,2019/1/3,"50,897,574.30"
300497.SZ,2019/1/3,"3,100,690.00"
300492.SZ,2019/1/3,"1,048,522.00"
300459.SZ,2019/1/3,"41,714,287.31"
300440.SZ,2019/1/3,"22,390,544.00"
300421.SZ,2019/1/3,"40,999,185.67"
300418.SZ,2019/1/3,"199,975,754.26"
300416.SZ,2019/1/3,"2,761,759.00"
300415.SZ,2019/1/3,"27,018,942.18"
300396.SZ,2019/1/3,"13,984,956.00"
300324.SZ,2019/1/3,"207,652,493.25"
300297.SZ,2019/1/3,
300294.SZ,2019/1/3,"45,890,427.23"
300286.SZ,2019/1/3,"30,018,302.89"
300250.SZ,2019/1/3,"18,389,514.87"
300224.SZ,2019/1/3,"1,457,827.21"
300221.SZ,2019/1/3,"15,465,686.99"
300190.SZ,2019/1/3,"155,405,878.11"
300179.SZ,2019/1/3,"19,810,146.40"
300145.SZ,2019/1/3,"111,085,912.53"
300125.SZ,2019/1/3,"43,989,214.56"
300118.SZ,2019/1/3,"117,493,947.94"
300115.SZ,2019/1/3,"25,225,820.55"
300113.SZ,2019/1/3,"67,448,972.22"
300098.SZ,2019/1/3,"53,014,050.20"
300097.SZ,2019/1/3,"120,558,776.82"
300067.SZ,2019/1/3,"24,121,810.50"
300061.SZ,2019/1/3,"46,667,476.72"
300024.SZ,2019/1/3,"37,123,042.14"
300019.SZ,2019/1/3,"21,510,733.96"
300017.SZ,2019/1/3,
300005.SZ,2019/1/3,"20,960,654.58"
002909.SZ,2019/1/3,"12,886,181.60"
002873.SZ,2019/1/3,"15,974,485.93"
002831.SZ,2019/1/3,"69,723,555.44"
002802.SZ,2019/1/3,"1,492,161.78"
002658.SZ,2019/1/3,"10,162,212.00"
002634.SZ,2019/1/3,
002619.SZ,2019/1/3,"8,917,199.20"
002614.SZ,2019/1/3,"46,089,900.00"
002609.SZ,2019/1/3,"249,946,842.82"
002603.SZ,2019/1/3,"46,579,364.56"
002601.SZ,2019/1/3,"663,042,651.93"
002599.SZ,2019/1/3,"66,701,212.52"
002591.SZ,2019/1/3,"6,955,746.96"
002587.SZ,2019/1/3,"4,898,948.10"
002582.SZ,2019/1/3,"24,447,847.28"
002572.SZ,2019/1/3,"167,832,873.53"
002564.SZ,2019/1/3,"19,999,558.67"
002559.SZ,2019/1/3,"34,316,324.00"
002556.SZ,2019/1/3,"39,993,500.00"
002548.SZ,2019/1/3,"104,545,211.21"
002540.SZ,2019/1/3,"66,098,776.80"
002520.SZ,2019/1/3,"91,053,215.59"
002519.SZ,2019/1/3,"30,982,763.33"
002517.SZ,2019/1/3,"8,251,000.00"
002516.SZ,2019/1/3,"86,087,326.82"
002515.SZ,2019/1/3,"73,249,850.91"
002456.SZ,2019/1/3,"50,009,244.93"
002444.SZ,2019/1/3,"99,992,601.17"
002435.SZ,2019/1/3,"73,503,855.61"
002434.SZ,2019/1/3,"239,695,199.97"
002413.SZ,2019/1/3,"52,165,395.42"
002403.SZ,2019/1/3,"84,832,610.04"
002397.SZ,2019/1/3,"38,243,253.35"
002388.SZ,2019/1/3,
002381.SZ,2019/1/3,"94,378,460.61"
002367.SZ,2019/1/3,"17,718,118.00"
002364.SZ,2019/1/3,"50,005,005.17"
002361.SZ,2019/1/3,"41,578,713.13"
002355.SZ,2019/1/3,"30,184,780.52"
002350.SZ,2019/1/3,"55,069,146.75"
002349.SZ,2019/1/3,"132,183,503.00"
002347.SZ,2019/1/3,"5,703,208.00"
002345.SZ,2019/1/3,"100,553,617.00"
002344.SZ,2019/1/3,"18,317,230.21"
002317.SZ,2019/1/3,"53,287,897.09"
002301.SZ,2019/1/3,"94,681,651.58"
002277.SZ,2019/1/3,"82,396,875.68"
002275.SZ,2019/1/3,"24,510,012.91"
002273.SZ,2019/1/3,"37,095,571.25"
002271.SZ,2019/1/3,"351,510,210.88"
002261.SZ,2019/1/3,
002242.SZ,2019/1/3,
002241.SZ,2019/1/3,"294,722,712.07"
002240.SZ,2019/1/3,"37,037,900.00"
002221.SZ,2019/1/3,"407,316,960.91"
002221.SZ,2019/1/3,"402,933,291.91"
002216.SZ,2019/1/3,"26,964,044.24"
002206.SZ,2019/1/3,"56,981,893.38"
002203.SZ,2019/1/3,"79,723,434.17"
002191.SZ,2019/1/3,"230,222,172.45"
002172.SZ,2019/1/3,"12,397,120.00"
002152.SZ,2019/1/3,"112,992,948.02"
002148.SZ,2019/1/3,"52,880,923.86"
002138.SZ,2019/1/3,"19,666,652.50"
002127.SZ,2019/1/3,"67,597,253.12"
002126.SZ,2019/1/3,"9,770,248.82"
002104.SZ,2019/1/3,"46,010,428.76"
002100.SZ,2019/1/3,"22,390,757.82"
002099.SZ,2019/1/3,"281,514,686.68"
002084.SZ,2019/1/3,"606,533.00"
002083.SZ,2019/1/3,"52,530,900.00"
002074.SZ,2019/1/3,"176,700,634.57"
002056.SZ,2019/1/3,"17,970,705.00"
002036.SZ,2019/1/3,"27,999,782.05"
002027.SZ,2019/1/3,"700,179,300.00"
002020.SZ,2019/1/3,"267,409,500.00"
002008.SZ,2019/1/3,"489,998,280.49"
002004.SZ,2019/1/3,"270,386,052.28"
000990.SZ,2019/1/3,"358,255,560.16"
000989.SZ,2019/1/3,"192,297,938.53"
000975.SZ,2019/1/3,"218,818,077.30"
000960.SZ,2019/1/3,"19,996,269.12"
000925.SZ,2019/1/3,"6,878,243.96"
000903.SZ,2019/1/3,"22,424,377.20"
000902.SZ,2019/1/3,"75,002,693.48"
000876.SZ,2019/1/3,"135,813,710.82"
000861.SZ,2019/1/3,"174,064,643.55"
000821.SZ,2019/1/3,"44,748,476.50"
000813.SZ,2019/1/3,"194,419,923.05"
000683.SZ,2019/1/3,"291,975,100.00"
000672.SZ,2019/1/3,"174,010,797.50"
000667.SZ,2019/1/3,"65,790,731.17"
000615.SZ,2019/1/3,"5,535,016.65"
000540.SZ,2019/1/3,"10,500,778.63"
000516.SZ,2019/1/3,"31,429,896.40"
000158.SZ,2019/1/3,"26,956,873.34"
603368.SH,2019/1/2,"51,345,538.56"
603077.SH,2019/1/2,"149,999,805.98"
603003.SH,2019/1/2,"4,759,092.00"
601225.SH,2019/1/2,"1,279,204,323.97"
600896.SH,2019/1/2,"13,995,850.00"
600510.SH,2019/1/2,"132,328,018.97"
600330.SH,2019/1/2,"54,755,520.81"
300612.SZ,2019/1/2,"39,999,113.66"
300469.SZ,2019/1/2,"6,462,926.40"
300448.SZ,2019/1/2,"18,995,303.67"
300393.SZ,2019/1/2,"99,604,690.29"
300363.SZ,2019/1/2,"74,637,988.46"
300347.SZ,2019/1/2,"248,124,987.80"
300346.SZ,2019/1/2,"58,188,656.26"
300339.SZ,2019/1/2,"148,753,014.66"
300296.SZ,2019/1/2,"129,940,739.49"
300289.SZ,2019/1/2,"19,369,745.68"
300279.SZ,2019/1/2,"2,216,836.00"
300259.SZ,2019/1/2,"11,007,646.72"
300236.SZ,2019/1/2,"15,545,710.80"
300233.SZ,2019/1/2,"40,001,130.63"
300224.SZ,2019/1/2,
300214.SZ,2019/1/2,"6,313,792.00"
300213.SZ,2019/1/2,"31,522,509.02"
300209.SZ,2019/1/2,"93,818,594.24"
300203.SZ,2019/1/2,"148,778,782.14"
300196.SZ,2019/1/2,"54,278,130.17"
